itemId,chunkFile,chunkIndex,clinical_focus,rationaleSource,rationaleInjected,rationaleTopicSnippet,exactIdMatch,placeholderBefore
nexus_bow_bowtiepe_6722,data-bank/questions/q-chunk-176.json,21,Pulmonary Embolism (PE) and Thrombolytic Therapy Management,PRESERVED_EXISTING_FINAL,false,"The patient's acute neurological changes (restlessness, seve",true,false
nexus_bow_bowtiewa_6495,data-bank/questions/q-chunk-176.json,23,Anticoagulation Management: Warfarin and INR Monitoring,PRESERVED_EXISTING_FINAL,false,An International Normalized Ratio (INR) of 4.8 is considered,true,false
nexus_bow_new_24fa,data-bank/questions/q-chunk-176.json,24,Acute Ischemic Stroke,PRESERVED_EXISTING_FINAL,false,"In a suspected acute ischemic stroke, the principle 'time is",true,false
nexus_clinical_judgment_1776516545083_343_vajk,data-bank/questions/q-chunk-176.json,29,Pneumonia,PRESERVED_EXISTING_FINAL,false,"Option B directly addresses acute pain, promoting comfort an",true,false
nexus_clinical_judgment_1776516578600_377_jlnh,data-bank/questions/q-chunk-176.json,31,Major Depressive Disorder,PRESERVED_EXISTING_FINAL,false,"A: Too much independence, safety risk. B: Correct. Balances ",true,false
nexus_bow_barabowt_210a,data-bank/questions/q-chunk-176.json,32,Acute Decompensated Heart Failure (ADHF) with Pulmonary Edema,PRESERVED_EXISTING_FINAL,false,"The client's presentation of severe dyspnea, hypoxemia (SpO2",true,false
nexus_gen_evaluate_outcomes_1776451945105_380_xl20x,data-bank/questions/q-chunk-176.json,39,Surgical Site Infection / Wound Infection,PRESERVED_EXISTING_FINAL,false,Option B describes expected normal findings for a healing in,true,false
nexus_clinical_judgment_1776516623291_430_cxtp,data-bank/questions/q-chunk-176.json,42,Meningitis (Adult),INJECTED,true,"A: Incorrect. Patient is NWB, standing risks injury. B: Corr",true,true
nexus_gen_evaluate_outcomes_1776452153838_12_rr31h,data-bank/questions/q-chunk-176.json,45,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Consistent urine output above 30 mL/hr indicates effective r,true,false
nexus_clinical_judgment_1776516663871_468_vxjy,data-bank/questions/q-chunk-176.json,46,Chronic Kidney Disease,INJECTED,true,"A: Not first. B: Ensures autonomy, comfort, safety. C: Nurse",true,true
nexus_gen_generate_solutions_1776452473135_16_ryaap,data-bank/questions/q-chunk-177.json,0,Surgical Site Infection / Wound Infection,PRESERVED_EXISTING_FINAL,false,Obtaining a wound culture and notifying the provider are cri,true,false
ai_calcul_78bc6d5b,data-bank/questions/q-chunk-177.json,1,Acute Coronary Syndrome / MI,PRESERVED_EXISTING_FINAL,false,The calculation involves converting weight from pounds to ki,true,false
ai_calcul_94250baf,data-bank/questions/q-chunk-177.json,3,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,"To calculate the drip rate, convert the total infusion time ",true,false
ai_calcul_586e1771,data-bank/questions/q-chunk-177.json,5,Heart Failure / Fluid Volume Excess,PRESERVED_EXISTING_FINAL,false,By first determining the concentration of the dobutamine sol,true,false
nexus_bow_new_ba15,data-bank/questions/q-chunk-177.json,9,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,"The primary cause of the patient's acute symptoms (dyspnea, ",true,false
nexus_generate_solutions_1776514791391_375_yyes,data-bank/questions/q-chunk-177.json,13,Trauma / Multiple Injuries,PRESERVED_EXISTING_FINAL,false,Option B addresses immediate need for improved oxygenation a,true,false
nexus_multip_new_b162,data-bank/questions/q-chunk-177.json,14,Acute Asthma Exacerbation,INJECTED,true,The priority action for a client experiencing an acute asthm,true,true
nexus_bow_new_c9e0,data-bank/questions/q-chunk-177.json,15,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,The most immediate priority for a patient presenting with se,true,false
ai_calcul_e104d01b,data-bank/questions/q-chunk-177.json,17,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,"To calculate the mL/hr rate, divide the total volume (1500 m",true,false
nexus_multip_new_8719,data-bank/questions/q-chunk-177.json,18,Acute Exacerbation of Heart Failure,PRESERVED_EXISTING_FINAL,false,The most immediate life-threatening issue for Mrs. Vance is ,true,false
nexus_multip_new_4cd2,data-bank/questions/q-chunk-177.json,20,Acute Ischemic Stroke,PRESERVED_EXISTING_FINAL,false,The immediate priority for a client with suspected acute isc,true,false
nexus_multip_ngn_ebaa,data-bank/questions/q-chunk-177.json,21,Severe Preeclampsia with impending eclampsia,PRESERVED_EXISTING_FINAL,false,The client's presentation clearly indicates severe preeclamp,true,false
nexus_gen_generate_solutions_1776452484170_355_ve5yr,data-bank/questions/q-chunk-177.json,22,Total Knee Replacement,PRESERVED_EXISTING_FINAL,false,An NG tube will relieve distension and prevent further compl,true,false
nexus_multip_new_8876,data-bank/questions/q-chunk-177.json,24,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,"The client's SpO2 of 88% on room air, tachypnea (28 breaths/",true,false
nexus_gen_evaluate_outcomes_1776452730938_386_daky4,data-bank/questions/q-chunk-177.json,25,Meningitis (Adult),INJECTED,true,Option B shows both pain management and mobility goals are b,true,true
nexus_generate_solutions_1776514473812_63_epyb,data-bank/questions/q-chunk-177.json,26,Multiple Sclerosis,PRESERVED_EXISTING_FINAL,false,Option B addresses immediate safety risk. Others are inappro,true,false
nexus_gen_evaluate_outcomes_1776453171114_110_msxtq,data-bank/questions/q-chunk-177.json,29,Burns,PRESERVED_EXISTING_FINAL,false,Return of flatus and bowel movements directly confirms succe,true,false
nexus_gen_evaluate_outcomes_1776452733821_407_sa8x8,data-bank/questions/q-chunk-177.json,30,Medication Error / Overdose,PRESERVED_EXISTING_FINAL,false,Oral intake of 1500 mL in 24 hours is a positive indicator o,true,false
nexus_multip_new_4d5a,data-bank/questions/q-chunk-177.json,31,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,Acute Decompensated Heart Failure (ADHF) with pulmonary edem,true,false
nexus_bow_new_ff72,data-bank/questions/q-chunk-177.json,32,Acute Ischemic Stroke,PRESERVED_EXISTING_FINAL,false,"In a suspected acute stroke scenario, 'time is brain.' The m",true,false
nexus_gen_recognize_cues_1776452536410_161_x4rhf,data-bank/questions/q-chunk-177.json,33,GI Bleed (Upper/Lower),INJECTED,true,A 1800 mL positive fluid balance in 24 hours is significant ,true,true
nexus_gen_recognize_cues_1776452536686_48_wba0q,data-bank/questions/q-chunk-177.json,37,Multiple Sclerosis,PRESERVED_EXISTING_FINAL,false,"Unilateral calf swelling is a key cue for DVT, requiring imm",true,false
nexus_multip_new_5be0,data-bank/questions/q-chunk-177.json,38,Acute Exacerbation of COPD with Respiratory Distress,PRESERVED_EXISTING_FINAL,false,The priority in any acute respiratory distress situation is ,true,false
nexus_multip_new_1e57,data-bank/questions/q-chunk-177.json,39,New Onset Atrial Fibrillation with Rapid Ventricular Response (RVR),INJECTED,true,The client is exhibiting signs of hemodynamic compromise (hy,true,true
nexus_bow_bowtiear_d0d9,data-bank/questions/q-chunk-177.json,40,Acute Respiratory Distress Syndrome (ARDS) Ventilation Management,PRESERVED_EXISTING_FINAL,false,The client's clinical presentation indicates worsening respi,true,false
nexus_gen_evaluate_outcomes_1776453175428_288_oy89q,data-bank/questions/q-chunk-177.json,41,Chronic Kidney Disease,INJECTED,true,Active bowel sounds with a soft abdomen directly indicates r,true,true
nexus_clinical_judgment_1776516002878_379_bgxa,data-bank/questions/q-chunk-177.json,42,Transfusion Reaction,INJECTED,true,A: Important but not urgent as acute pain. B: Addresses acut,true,true
nexus_multip_new_17b6,data-bank/questions/q-chunk-177.json,43,New Onset Atrial Fibrillation with Rapid Ventricular Response (RVR),PRESERVED_EXISTING_FINAL,false,The client's presentation of new onset atrial fibrillation w,true,false
nexus_bow_bowtiegb_b14c,data-bank/questions/q-chunk-177.json,44,Guillain-Barré Syndrome (GBS) with impending respiratory failure,PRESERVED_EXISTING_FINAL,false,"Guillain-Barré Syndrome (GBS) is an acute, rapidly progressi",true,false
nexus_generate_solutions_1776514509950_94_xxsd,data-bank/questions/q-chunk-177.json,45,Post-op Hip Replacement,PRESERVED_EXISTING_FINAL,false,A addresses symptom. B prioritizes critical oliguria. C inap,true,false
nexus_gen_analyze_cues_1776452634868_85_og1st,data-bank/questions/q-chunk-177.json,49,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,Assessing bowel sounds is a priority to gather more data on ,true,false
nexus_multip_new_eaab,data-bank/questions/q-chunk-178.json,1,New Onset Type 1 Diabetes Mellitus (T1DM) with Diabetic Ketoacidosis (DKA),PRESERVED_EXISTING_FINAL,false,The client is presenting with classic signs and symptoms of ,true,false
nexus_bow_ngn_f55c,data-bank/questions/q-chunk-178.json,2,HELLP Syndrome,PRESERVED_EXISTING_FINAL,false,The constellation of symptoms presented by the patient—sever,true,false
nexus_bow_ngn_d927,data-bank/questions/q-chunk-178.json,6,Sickle Cell Vaso-Occlusive Crisis (VOC),PRESERVED_EXISTING_FINAL,false,**Most Likely Condition: Sickle Cell Vaso-Occlusive Crisis (,true,false
nexus_multip_new_d917,data-bank/questions/q-chunk-178.json,9,Acute Exacerbation of COPD,INJECTED,true,In a client experiencing acute respiratory distress and seve,true,true
nexus_multip_new_18d8,data-bank/questions/q-chunk-178.json,13,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,The client's priority is immediate improvement of oxygenatio,true,false
nexus_bow_ngn_6759,data-bank/questions/q-chunk-178.json,14,Acute Pulmonary Edema secondary to Heart Failure Exacerbation,PRESERVED_EXISTING_FINAL,false,The priority in acute pulmonary edema is to improve oxygenat,true,false
nexus_gen_evaluate_outcomes_1776451941507_222_7qzrs,data-bank/questions/q-chunk-178.json,15,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Normal specific gravity shows kidneys are functioning well a,true,false
nexus_multip_new_1119,data-bank/questions/q-chunk-178.json,17,New-Onset Atrial Fibrillation with Rapid Ventricular Response (AFib with RVR),INJECTED,true,The immediate priority for a patient with new-onset AFib wit,true,true
nexus_gen_evaluate_outcomes_1776451945038_360_fxfkx,data-bank/questions/q-chunk-178.json,19,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Normal urine specific gravity suggests appropriate fluid bal,true,false
nexus_gen_evaluate_outcomes_1776451946582_398_5p346,data-bank/questions/q-chunk-178.json,20,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,Low urine output below 30 mL/hr warrants immediate notificat,true,false
nexus_gen_evaluate_outcomes_1776452153922_161_r3q8x,data-bank/questions/q-chunk-178.json,24,Hypertensive Crisis,INJECTED,true,Adequate urine output (>30 mL/hr) and normal specific gravit,true,true
ai_multip_464e7c42,data-bank/questions/q-chunk-178.json,26,Heart Failure / Fluid Volume Excess,PRESERVED_EXISTING_FINAL,false,"Crackles, JVD, weight gain, and a dry cough are classic sign",true,false
nexus_gen_evaluate_outcomes_1776452167544_402_eftcn,data-bank/questions/q-chunk-178.json,27,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,Active PT participation directly reflects adequate pain cont,true,false
nexus_gen_generate_solutions_1776452477407_11_7gzz8,data-bank/questions/q-chunk-178.json,28,Medication Error / Overdose,PRESERVED_EXISTING_FINAL,false,"Inserting an NG tube decompresses the stomach and bowel, rel",true,false
nexus_multip_choliner_a8cc,data-bank/questions/q-chunk-178.json,29,Cholinergic Crisis,PRESERVED_EXISTING_FINAL,false,"The patient's presentation of severe muscle weakness, dyspha",true,false
ai_calcul_2ebdb965,data-bank/questions/q-chunk-178.json,31,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,The correct infusion rate is calculated by multiplying the p,true,false
nexus_gen_generate_solutions_1776452476796_79_2kmun,data-bank/questions/q-chunk-178.json,32,Surgical Site Infection / Wound Infection,PRESERVED_EXISTING_FINAL,false,Covering the wound with sterile saline-soaked gauze protects,true,false
nexus_multip_new_ebe8,data-bank/questions/q-chunk-178.json,34,Acute Exacerbation of Chronic Obstructive Pulmonary Disease (COPD),INJECTED,true,The patient's SpO2 of 88% on room air is a critical finding ,true,true
ai_calcul_508958e5,data-bank/questions/q-chunk-178.json,35,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,"To calculate gtts/min, the total volume (1000 mL) is divided",true,false
nexus_gen_generate_solutions_1776452480869_247_a2gkk,data-bank/questions/q-chunk-178.json,37,Surgical Site Infection / Wound Infection,PRESERVED_EXISTING_FINAL,false,Option B correctly prioritizes protecting the wound and esca,true,false
ai_multip_3fdb2bf8,data-bank/questions/q-chunk-178.json,39,Heart Failure / Fluid Volume Excess,PRESERVED_EXISTING_FINAL,false,"Crackles in the lung bases, rapid weight gain, and orthopnea",true,false
nexus_multip_new_ec25,data-bank/questions/q-chunk-178.json,42,Acute Coronary Syndrome (ACS) / Myocardial Infarction (MI),PRESERVED_EXISTING_FINAL,false,The highest priority nursing action for a patient presenting,true,false
ai_multip_36a7e8a7,data-bank/questions/q-chunk-178.json,43,Pneumonia,PRESERVED_EXISTING_FINAL,false,"Administering furosemide (diuretic) reduces fluid overload, ",true,false
nexus_gen_generate_solutions_1776452484460_376_4rv5b,data-bank/questions/q-chunk-178.json,45,Post-op Hip Replacement,PRESERVED_EXISTING_FINAL,false,Hypovolemia is indicated by low urine output and dry mucous ,true,false
ai_calcul_33424e51,data-bank/questions/q-chunk-178.json,47,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,The correct calculation involves converting the client's wei,true,false
nexus_multip_new_e40b,data-bank/questions/q-chunk-179.json,0,Pulmonary Embolism,PRESERVED_EXISTING_FINAL,false,The immediate priority for a client with suspected pulmonary,true,false
ai_ordere_e33a1a69,data-bank/questions/q-chunk-179.json,1,Asthma / Bronchospasm,PRESERVED_EXISTING_FINAL,false,"Elevating the head of the bed improves lung expansion, follo",true,false
nexus_gen_evaluate_outcomes_1776453302283_14_ioaf2,data-bank/questions/q-chunk-179.json,10,Major Depressive Disorder,PRESERVED_EXISTING_FINAL,false,Tolerating a regular diet without issues confirms the return,true,false
nexus_gen_evaluate_outcomes_1776453302254_15_9dik1,data-bank/questions/q-chunk-179.json,11,Burns,PRESERVED_EXISTING_FINAL,false,Urine output of 45 mL/hour is above the critical 30 mL/hour ,true,false
nexus_multip_new_d062,data-bank/questions/q-chunk-179.json,12,Acute Coronary Syndrome (ACS) / Myocardial Infarction (MI),PRESERVED_EXISTING_FINAL,false,In a patient presenting with suspected ACS and hypoxemia (Sp,true,false
ai_calcul_74aa7da4,data-bank/questions/q-chunk-179.json,13,Postoperative Pain / Complication Evaluation,PRESERVED_EXISTING_FINAL,false,The correct infusion rate is calculated by first converting ,true,false
nexus_gen_evaluate_outcomes_1776453305712_69_4cal7,data-bank/questions/q-chunk-179.json,14,Transfusion Reaction,INJECTED,true,Normal urine specific gravity suggests appropriate renal per,true,true
nexus_gen_evaluate_outcomes_1776453302692_109_ghsxv,data-bank/questions/q-chunk-179.json,15,Renal / Fluid-Electrolyte Balance,PRESERVED_EXISTING_FINAL,false,"Urine output of 1200 mL in 24 hours is within normal limits,",true,false
nexus_multip_new_db5a,data-bank/questions/q-chunk-179.json,16,Acute Coronary Syndrome / MI,PRESERVED_EXISTING_FINAL,false,The highest priority action for a client experiencing an acu,true,false
nexus_multip_new_4cf3,data-bank/questions/q-chunk-179.json,20,Acute Decompensated Heart Failure (ADHF),PRESERVED_EXISTING_FINAL,false,The patient's SpO2 of 88% on room air is critically low and ,true,false
ai_multip_62065e3f,data-bank/questions/q-chunk-179.json,21,Heart Failure / Fluid Volume Excess,PRESERVED_EXISTING_FINAL,false,"Administering furosemide, elevating the head of the bed, ini",true,false
nexus_multip_sci_8e31,data-bank/questions/q-chunk-179.json,24,Autonomic Dysreflexia (AD) secondary to Spinal Cord Injury (SCI),PRESERVED_EXISTING_FINAL,false,"Autonomic Dysreflexia (AD) is an acute, exaggerated sympathe",true,false
nexus_multip_new_7339,data-bank/questions/q-chunk-179.json,28,New Onset Atrial Fibrillation with Rapid Ventricular Response (RVR),INJECTED,true,Ms. Vance's presentation of new onset atrial fibrillation wi,true,true
